customerID,Genero,Idoso,Casado,Dependents,Tempo_como_Cliente,PhoneService,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,PaymentMethod,Pagamento_Mensal,Total_Pago,Churn
4285-gyrqc,female,0,1,0,7,1.0,fiber optic,0,0,1,month-to-month,electronic check,86.25,587.1,1
7216-ewtrs,female,1,1,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,100.8,100.8,1
4365-msdyn,male,0,1,0,8,1.0,0,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),19.55,161.15,0
7036-tydec,female,0,0,0,69,1.0,fiber optic,0,1,1,two year,electronic check,104.0,7028.5,0
5802-adbrc,female,0,1,0,50,1.0,fiber optic,1,0,1,one year,mailed check,104.4,5232.9,0
8076-fezkj,male,0,0,0,10,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,19.5,225.85,0
5197-ypybz,female,0,1,1,12,1.0,0,no internet service,no internet service,no internet service,two year,credit card (automatic),25.25,274.7,0
8337-mssxb,female,0,0,0,14,1.0,fiber optic,0,0,0,month-to-month,electronic check,86.3,1180.95,1
4312-gvynh,female,0,1,0,70,0.0,dsl,1,1,0,two year,bank transfer (automatic),49.85,3370.2,0
8495-ljdfo,female,1,0,0,64,1.0,fiber optic,1,1,1,month-to-month,bank transfer (automatic),108.95,7111.3,0
0839-jtcud,female,0,1,1,66,1.0,dsl,1,1,1,two year,credit card (automatic),89.9,5958.85,0
5494-wozrz,female,0,1,1,71,1.0,dsl,1,1,1,two year,credit card (automatic),82.0,5999.85,0
1302-uhbdd,male,1,0,0,20,1.0,fiber optic,0,0,1,month-to-month,electronic check,89.95,1648.45,0
2234-eofpt,male,0,1,0,72,1.0,dsl,1,1,1,two year,bank transfer (automatic),79.35,5753.25,0
8619-ijndk,female,0,1,1,71,1.0,dsl,1,1,0,two year,credit card (automatic),64.05,4492.9,0
8378-lkjaf,male,0,1,1,38,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),101.15,3956.7,0
8182-bjdsi,female,0,0,0,28,1.0,fiber optic,0,0,0,month-to-month,electronic check,89.95,2625.55,1
2528-hfyzx,male,1,1,0,17,1.0,fiber optic,0,0,0,month-to-month,electronic check,76.45,1233.4,1
1153-gnolc,male,0,0,0,33,0.0,dsl,0,0,1,one year,electronic check,39.1,1309.0,0
3298-qeica,female,0,1,1,23,0.0,dsl,1,1,0,two year,mailed check,34.6,813.45,0
0788-dxbfy,male,0,1,1,58,1.0,0,no internet service,no internet service,no internet service,one year,electronic check,19.55,1108.8,0
3597-yaszg,female,1,1,0,70,1.0,fiber optic,0,1,1,two year,bank transfer (automatic),104.45,7349.35,0
3496-lfszu,male,0,1,0,4,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.5,294.2,0
5242-uowhd,male,0,1,1,45,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,20.35,929.2,0
2482-czgbb,male,0,0,0,10,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.0,740.0,1
6479-szplm,male,0,1,1,36,1.0,0,no internet service,no internet service,no internet service,two year,credit card (automatic),19.45,754.5,0
8097-vbqtz,male,0,0,0,54,1.0,dsl,1,1,1,month-to-month,mailed check,69.9,3883.3,0
4500-hkann,male,0,1,1,23,1.0,dsl,0,1,0,two year,mailed check,59.7,1414.2,0
9917-kwrbe,female,0,1,1,41,1.0,dsl,1,0,1,one year,credit card (automatic),78.35,3211.2,0
3420-zdbma,male,1,0,0,5,1.0,fiber optic,0,0,0,month-to-month,mailed check,71.45,371.6,0
2212-lyask,male,0,1,1,27,0.0,dsl,0,0,0,one year,credit card (automatic),45.85,1246.4,0
1393-imkzg,female,0,0,0,1,1.0,fiber optic,0,1,1,month-to-month,electronic check,95.85,95.85,0
8069-rhuxk,female,0,1,1,67,0.0,dsl,1,1,0,two year,credit card (automatic),35.7,2545.7,0
3398-gcpmu,female,1,1,1,72,1.0,dsl,1,1,1,two year,credit card (automatic),89.55,6448.85,0
2908-wgaxl,female,0,1,1,56,1.0,0,no internet service,no internet service,no internet service,two year,credit card (automatic),24.95,1468.9,0
3378-ajrao,male,0,1,1,44,1.0,0,no internet service,no internet service,no internet service,one year,electronic check,24.85,1013.6,0
1013-qcwam,female,1,1,0,66,1.0,fiber optic,0,0,1,month-to-month,electronic check,100.8,6690.75,0
0866-qlsir,female,0,0,0,34,1.0,dsl,1,1,0,one year,mailed check,64.4,2088.75,1
6050-ffxes,female,0,1,0,69,1.0,fiber optic,0,1,1,two year,bank transfer (automatic),105.35,7240.65,0
7181-bqybv,female,0,1,1,1,1.0,fiber optic,1,0,1,month-to-month,electronic check,102.45,102.45,1
0362-raoqo,female,0,0,0,40,1.0,0,no internet service,no internet service,no internet service,two year,credit card (automatic),19.65,830.25,0
9554-dfkic,male,0,1,1,30,1.0,dsl,1,0,0,month-to-month,bank transfer (automatic),54.45,1588.7,0
5527-achso,female,0,0,0,11,1.0,dsl,0,1,1,month-to-month,mailed check,70.5,829.3,0
0829-ddvlk,female,0,0,0,15,1.0,0,no internet service,no internet service,no internet service,one year,credit card (automatic),20.1,302.45,0
1399-ubqiu,male,0,0,0,11,1.0,dsl,0,0,1,month-to-month,electronic check,69.35,712.25,0
1813-jlkwr,female,0,1,1,64,1.0,0,no internet service,no internet service,no internet service,one year,bank transfer (automatic),19.8,1336.65,0
0336-pikei,male,1,1,0,72,1.0,dsl,1,1,1,two year,bank transfer (automatic),74.4,5360.75,0
7322-ocwhc,male,1,1,0,72,1.0,fiber optic,1,1,0,two year,bank transfer (automatic),93.05,6735.05,0
9537-vhdta,female,0,0,1,1,1.0,dsl,1,0,0,month-to-month,mailed check,51.2,51.2,0
4957-tialw,female,0,0,1,15,1.0,dsl,1,1,0,one year,credit card (automatic),65.6,1010.0,0
2054-pjock,female,0,0,0,60,1.0,dsl,0,1,1,one year,credit card (automatic),80.55,4847.05,0
9150-hepmb,male,0,0,0,56,1.0,dsl,1,0,0,one year,mailed check,52.7,3019.7,0
9030-qgznl,female,0,0,0,8,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,20.85,161.65,0
6204-ieuxj,female,0,0,0,3,1.0,fiber optic,0,1,0,month-to-month,credit card (automatic),80.1,217.55,1
3126-wqmgh,female,0,1,0,49,1.0,dsl,0,0,0,month-to-month,credit card (automatic),52.15,2583.75,0
4529-ckbcl,female,0,0,0,2,1.0,fiber optic,0,0,1,month-to-month,electronic check,80.2,146.05,1
2506-clakw,female,0,0,0,6,1.0,fiber optic,1,1,0,month-to-month,bank transfer (automatic),98.15,567.45,1
7176-wrtnx,male,0,0,0,70,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),114.95,7711.25,0
1583-ihqze,male,0,0,0,12,1.0,fiber optic,0,1,1,month-to-month,mailed check,112.95,1384.75,1
5732-ikgqh,male,1,1,0,52,1.0,fiber optic,1,1,1,one year,bank transfer (automatic),104.45,5481.25,0
9239-gzhze,female,0,1,0,72,1.0,fiber optic,1,1,1,two year,credit card (automatic),113.65,8124.2,0
7205-baiad,female,0,0,0,40,1.0,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),20.6,827.3,0
0151-ontov,female,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,mailed check,70.9,70.9,1
4140-muhug,female,1,0,0,3,1.0,fiber optic,0,0,1,month-to-month,electronic check,86.85,220.95,1
0093-exyql,female,1,0,0,40,1.0,fiber optic,0,0,1,month-to-month,electronic check,91.55,3673.6,0
8064-ravoh,male,0,0,1,1,1.0,dsl,0,0,0,month-to-month,electronic check,49.85,49.85,0
0219-qaerp,male,0,1,0,30,1.0,0,no internet service,no internet service,no internet service,one year,credit card (automatic),19.8,576.65,0
0320-jdnqg,male,0,1,1,23,1.0,fiber optic,1,1,1,month-to-month,electronic check,99.85,2331.3,1
7180-pisog,male,0,1,1,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,74.5,74.5,1
9168-inpsz,female,1,1,0,44,1.0,fiber optic,0,1,1,month-to-month,electronic check,104.15,4495.65,0
3571-rfhar,male,0,0,0,65,1.0,fiber optic,0,1,1,month-to-month,electronic check,109.15,6941.2,1
0015-uocoj,female,1,0,0,7,1.0,dsl,1,0,0,month-to-month,electronic check,48.2,340.35,0
5334-afqjb,male,1,0,0,72,1.0,0,no internet service,no internet service,no internet service,two year,credit card (automatic),25.1,1789.9,0
2754-sdjrd,female,1,0,0,8,1.0,fiber optic,0,1,1,month-to-month,credit card (automatic),100.15,908.55,0
9578-vrmnm,female,0,0,0,16,1.0,dsl,0,0,0,month-to-month,credit card (automatic),65.2,1043.35,1
1587-fklzb,male,1,1,1,66,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),99.5,6822.15,1
6140-qnrqq,male,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,mailed check,71.55,71.55,1
8963-jlgjt,male,0,0,1,3,1.0,dsl,1,0,0,month-to-month,mailed check,55.9,157.55,0
4307-ktumw,male,0,1,0,53,1.0,fiber optic,1,0,0,month-to-month,electronic check,93.9,5029.2,1
1465-lntlj,male,1,1,0,8,1.0,dsl,0,1,0,month-to-month,credit card (automatic),64.4,581.7,0
5440-flbqg,male,1,1,0,69,1.0,fiber optic,0,1,1,two year,bank transfer (automatic),108.4,7318.2,1
2135-dqwaq,female,0,0,0,5,1.0,fiber optic,0,0,1,month-to-month,mailed check,85.3,420.45,0
4056-qhxhz,female,0,1,1,72,1.0,fiber optic,1,1,1,two year,mailed check,107.45,7576.7,0
7470-mcqtk,female,0,1,0,13,0.0,dsl,0,0,1,month-to-month,bank transfer (automatic),48.75,633.4,1
7488-mxjiv,female,0,0,0,4,1.0,fiber optic,0,0,1,month-to-month,electronic check,85.65,321.65,1
7401-jixnm,female,0,1,1,54,1.0,dsl,1,1,1,two year,credit card (automatic),91.3,4965.0,0
9339-fiijl,male,0,1,0,72,1.0,dsl,0,1,1,two year,bank transfer (automatic),85.95,6151.9,0
2027-feczv,male,0,0,0,12,1.0,fiber optic,0,0,1,month-to-month,electronic check,106.7,1253.9,1
2672-dzuoy,male,0,0,0,1,0.0,dsl,0,0,0,month-to-month,electronic check,25.15,25.15,1
4706-dgahw,male,1,0,0,1,1.0,dsl,0,0,0,month-to-month,electronic check,45.2,45.2,0
3870-mqamg,female,0,1,0,54,1.0,fiber optic,0,1,1,one year,electronic check,110.35,5893.15,1
6670-mfrpk,male,0,1,1,69,1.0,fiber optic,0,0,0,two year,credit card (automatic),79.2,5420.65,0
6177-pevra,female,0,0,0,48,1.0,dsl,1,0,0,two year,credit card (automatic),55.5,2627.35,0
4800-czmpc,female,0,1,1,48,1.0,fiber optic,1,0,1,one year,credit card (automatic),103.25,5037.55,1
4813-hqmgz,female,0,1,0,8,1.0,fiber optic,0,1,0,month-to-month,electronic check,90.25,743.75,0
7579-kkloe,male,0,1,1,71,1.0,dsl,1,1,1,two year,mailed check,91.25,6589.6,0
7377-dmmri,male,0,0,0,2,1.0,dsl,1,0,0,month-to-month,electronic check,47.8,92.45,1
8402-eivqs,male,0,1,0,67,1.0,fiber optic,1,0,1,one year,credit card (automatic),100.9,6733.15,0
4947-dsmxk,male,0,1,1,34,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),97.7,3410.0,0
7245-niiwq,female,0,0,0,3,1.0,fiber optic,0,0,0,month-to-month,electronic check,69.85,199.85,0
0002-orfbo,female,0,1,1,9,1.0,dsl,0,1,1,one year,mailed check,65.6,593.3,0
3324-oirto,male,0,1,1,71,1.0,fiber optic,1,0,1,one year,bank transfer (automatic),104.65,7288.4,0
5414-ofqcb,male,0,0,0,57,1.0,fiber optic,0,1,1,two year,credit card (automatic),90.45,5229.8,0
4967-wpncf,male,0,0,0,72,0.0,dsl,1,1,1,two year,bank transfer (automatic),63.7,4464.8,0
8552-obvru,female,1,1,1,48,1.0,fiber optic,1,1,1,month-to-month,electronic check,104.5,5068.05,0
8499-brxtd,male,0,0,0,18,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,20.1,401.85,0
9154-qdgth,male,0,1,1,43,1.0,fiber optic,0,1,1,one year,credit card (automatic),104.3,4451.85,0
8197-bfwvu,female,0,1,1,72,1.0,dsl,1,1,1,two year,bank transfer (automatic),93.25,6688.95,0
2577-gvsil,male,0,1,1,35,1.0,dsl,0,1,1,one year,bank transfer (automatic),73.45,2661.1,0
9367-oiuxp,male,0,0,0,4,1.0,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.7,73.05,0
6770-uaygj,female,0,1,1,49,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,25.25,1211.65,0
6463-hhxjr,female,0,1,1,71,1.0,fiber optic,1,0,1,two year,bank transfer (automatic),100.5,7030.65,0
7928-vjyab,male,0,1,1,11,1.0,fiber optic,0,0,1,month-to-month,electronic check,90.6,1020.2,0
1187-wilmm,male,0,1,1,63,1.0,dsl,1,1,1,two year,credit card (automatic),89.4,5597.65,0
9776-ojuzi,female,1,0,0,65,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),95.45,6223.3,0
1306-rpwxz,female,0,0,1,49,1.0,0,no internet service,no internet service,no internet service,two year,credit card (automatic),20.45,1024.65,0
8949-jtmay,female,0,0,0,29,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),98.6,2933.2,1
2774-lvqus,female,1,1,0,15,1.0,fiber optic,0,1,0,month-to-month,electronic check,83.05,1258.3,1
3097-pywxl,female,0,1,1,4,1.0,0,no internet service,no internet service,no internet service,month-to-month,electronic check,19.95,82.9,0
2266-sjnat,female,0,1,0,72,1.0,fiber optic,0,1,1,one year,credit card (automatic),109.15,7789.6,0
0869-paprp,female,1,1,0,26,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),85.7,2067.0,0
4238-jsswh,female,1,1,0,35,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),102.05,3452.55,0
2972-ydyuw,female,0,0,0,57,1.0,fiber optic,0,1,0,one year,electronic check,94.7,5468.95,0
1104-fejam,male,0,1,1,28,1.0,dsl,0,0,0,month-to-month,electronic check,64.4,1802.15,0
2809-ilcyt,female,0,1,0,25,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,26.8,733.55,0
5499-ecutn,female,0,1,0,47,1.0,dsl,1,0,1,one year,credit card (automatic),66.05,3021.45,0
4981-fltmf,female,0,1,1,57,1.0,dsl,1,1,0,month-to-month,bank transfer (automatic),65.2,3687.85,0
9121-phqsr,male,1,1,0,16,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),85.05,1391.15,0
3113-iwhlc,male,0,0,0,5,1.0,dsl,1,0,0,month-to-month,mailed check,55.8,274.35,0
3211-iljtt,male,0,1,0,17,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),70.4,1214.05,1
4612-thjbs,female,1,0,0,56,1.0,fiber optic,0,0,1,one year,bank transfer (automatic),104.75,5510.65,1
4277-bwbml,male,0,1,1,72,1.0,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),19.95,1322.85,0
4094-nsedu,female,1,0,0,21,1.0,fiber optic,0,0,1,month-to-month,electronic check,94.25,1973.75,1
0234-tevtt,female,0,1,1,48,0.0,dsl,1,0,0,one year,credit card (automatic),45.0,2196.3,0
4304-tspvk,female,0,1,0,68,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),114.9,7843.55,0
1552-aagrx,female,0,0,0,30,1.0,fiber optic,1,1,1,month-to-month,bank transfer (automatic),106.4,3211.9,0
2637-fkfsy,female,0,1,0,3,1.0,dsl,0,0,0,month-to-month,mailed check,46.1,130.15,0
9796-mvyxx,female,1,0,0,14,0.0,dsl,1,1,0,two year,mailed check,39.7,692.35,0
7874-ecpqj,female,0,0,1,4,1.0,0,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),20.05,85.5,0
0020-inwck,female,0,1,1,71,1.0,fiber optic,0,0,0,two year,credit card (automatic),95.75,6849.4,0
7089-rkvsz,male,0,1,1,8,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,24.4,203.95,0
2683-jxwqq,male,0,1,1,61,0.0,dsl,1,0,0,month-to-month,bank transfer (automatic),33.6,2117.2,0
9548-zmvtx,male,0,1,1,72,1.0,fiber optic,0,1,0,two year,bank transfer (automatic),90.45,6565.85,0
8739-xnikg,female,0,0,0,5,1.0,fiber optic,0,0,1,month-to-month,electronic check,84.0,424.75,0
9755-jhnmn,female,0,0,0,49,1.0,dsl,1,1,0,two year,bank transfer (automatic),67.4,3306.85,0
3981-qsvqi,male,0,0,0,8,1.0,0,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),19.7,168.9,0
2789-hqbou,male,0,0,0,3,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.35,253.8,0
9424-cmpog,male,0,1,1,9,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,19.6,197.4,0
5067-wjeun,male,0,1,1,67,1.0,dsl,1,0,0,two year,bank transfer (automatic),54.2,3838.2,0
3450-wxoat,male,0,0,0,46,1.0,dsl,0,0,0,month-to-month,credit card (automatic),45.2,2065.15,0
9251-wnsod,female,0,1,0,67,1.0,dsl,1,0,0,one year,mailed check,75.1,5064.45,0
6974-dafli,female,0,1,0,55,1.0,0,no internet service,no internet service,no internet service,one year,electronic check,19.7,1140.05,0
2616-uutfk,male,0,1,0,33,1.0,dsl,1,0,1,month-to-month,bank transfer (automatic),72.75,2447.45,0
7064-jhxce,male,0,1,1,62,1.0,0,no internet service,no internet service,no internet service,two year,credit card (automatic),20.05,1263.9,0
5103-mhmhy,female,0,0,1,1,1.0,dsl,0,0,0,month-to-month,mailed check,45.95,45.95,1
7989-awgeh,male,0,1,1,49,0.0,dsl,1,0,0,month-to-month,electronic check,39.2,1838.15,0
4373-vvhql,male,0,0,0,1,1.0,dsl,0,0,0,month-to-month,electronic check,44.75,44.75,0
4559-uwiht,male,0,1,0,14,1.0,fiber optic,0,0,0,month-to-month,electronic check,82.65,1185.0,0
7268-igmfd,male,1,0,0,18,1.0,fiber optic,0,1,1,month-to-month,bank transfer (automatic),93.9,1743.9,0
1846-xwoqn,female,1,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.15,70.15,1
0235-kgslc,female,0,0,0,1,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),85.55,85.55,1
6650-bwfrt,female,0,1,0,72,1.0,fiber optic,1,1,1,two year,credit card (automatic),117.15,8529.5,0
9570-kyeua,male,0,0,0,64,1.0,fiber optic,1,1,0,two year,credit card (automatic),99.25,6549.45,0
6993-ygfjv,male,0,1,0,69,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),112.55,7806.5,0
2712-syway,female,0,0,0,1,1.0,0,no internet service,no internet service,no internet service,month-to-month,electronic check,25.7,25.7,0
0730-bgqgf,male,0,1,1,71,1.0,dsl,1,1,1,two year,credit card (automatic),90.3,6287.3,0
5498-ibwpi,female,0,1,1,66,1.0,dsl,0,1,0,one year,credit card (automatic),49.4,3251.85,0
9101-ntixf,male,0,0,0,2,1.0,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.4,50.6,0
0013-smeoe,female,1,1,0,71,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),109.7,7904.25,0
9314-qdmdw,male,0,0,0,11,1.0,dsl,0,0,1,one year,electronic check,61.25,729.95,0
9308-anmve,male,0,0,1,47,1.0,dsl,1,0,0,month-to-month,electronic check,55.3,2654.05,0
2884-gbpfb,female,0,1,0,35,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.3,2416.55,1
3757-njybx,male,1,1,0,32,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),106.35,3520.75,1
3413-dhlpb,male,0,1,1,60,1.0,fiber optic,0,1,1,month-to-month,bank transfer (automatic),103.75,5969.95,0
7649-phjvr,male,0,0,0,11,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,19.5,226.8,0
6114-tcfid,female,0,0,0,29,0.0,dsl,1,1,0,one year,credit card (automatic),39.5,1082.75,0
3787-trial,male,0,1,1,21,0.0,dsl,0,0,0,month-to-month,electronic check,26.05,565.75,0
2573-gyruu,male,1,1,0,48,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),91.05,4370.75,0
5156-umkow,female,0,0,1,3,0.0,dsl,0,0,0,month-to-month,mailed check,29.65,90.05,0
1247-qbvsh,female,0,1,1,43,1.0,dsl,0,0,0,month-to-month,mailed check,50.2,2169.4,0
6734-gmpvk,male,0,0,0,5,1.0,fiber optic,0,0,1,month-to-month,electronic check,105.3,550.6,0
9822-oaovb,female,0,0,0,1,1.0,dsl,0,0,0,month-to-month,electronic check,55.45,55.45,0
6161-erdgd,male,0,1,1,71,1.0,dsl,1,1,1,one year,electronic check,85.45,6300.85,0
1226-jznkr,female,0,1,1,8,1.0,0,no internet service,no internet service,no internet service,one year,electronic check,19.8,160.05,0
7318-eivko,male,0,0,0,8,1.0,dsl,0,0,1,month-to-month,electronic check,59.25,436.6,0
3771-pzobw,male,0,0,0,20,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),90.7,1781.35,0
5136-kckgi,female,0,1,1,33,1.0,fiber optic,1,0,1,one year,mailed check,103.7,3467.0,1
8231-bswxx,male,0,0,0,71,1.0,fiber optic,0,0,0,one year,credit card (automatic),79.05,5552.5,0
6486-lhtma,female,1,1,0,31,1.0,fiber optic,0,0,1,one year,electronic check,90.7,2835.5,0
4083-bfnyk,female,1,1,0,38,1.0,fiber optic,1,0,0,one year,credit card (automatic),95.0,3591.25,0
3722-wpxtk,male,0,0,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,88.35,88.35,1
7389-kbfit,female,0,1,1,2,0.0,dsl,0,0,0,month-to-month,mailed check,30.25,63.75,0
7176-wionm,female,0,1,0,12,0.0,dsl,0,0,1,month-to-month,bank transfer (automatic),49.85,617.15,0
5141-zuvbh,female,0,0,1,9,1.0,fiber optic,1,1,0,month-to-month,bank transfer (automatic),93.0,870.25,0
1089-hdmkp,male,1,0,1,11,1.0,dsl,0,1,0,month-to-month,electronic check,54.55,601.25,0
7623-hkyrk,male,0,0,1,6,1.0,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.7,111.65,0
0310-sucin,female,0,1,0,71,1.0,dsl,1,1,1,one year,bank transfer (automatic),84.8,6046.1,0
5197-pyepu,female,0,1,1,42,1.0,fiber optic,1,0,1,one year,credit card (automatic),94.45,3923.8,0
2929-ercfz,female,0,1,1,8,1.0,fiber optic,0,0,1,month-to-month,electronic check,94.2,777.3,1
7548-sepyi,female,0,0,0,5,1.0,fiber optic,0,0,1,month-to-month,electronic check,96.25,512.45,1
8835-vsdse,female,0,1,0,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.7,141.45,1
6619-rplqz,female,0,1,1,45,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,20.85,892.15,0
3275-rhrne,male,0,1,1,28,0.0,dsl,0,1,1,one year,credit card (automatic),60.0,1682.05,0
3503-tyday,female,0,1,0,43,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.45,3398.9,0
6901-gogzg,male,0,0,1,60,1.0,dsl,1,1,1,two year,electronic check,84.95,4984.85,0
1623-nldot,female,0,1,0,42,0.0,dsl,0,1,0,one year,mailed check,33.55,1445.3,1
